2019-08-01 10:51:54,591 INFO  Logger.cs: 70 - 
2019-08-01 11:37:34,547 INFO  AssemblyExportForm.cs: 307 - Saving URDF package to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM
2019-08-01 11:37:34,547 INFO  ExportHelper.cs: 147 - Beginning the export process
2019-08-01 11:37:34,547 INFO  ExportHelper.cs: 153 - Creating package directories with name three in one 2.SLDASM and save path F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf
2019-08-01 11:37:36,594 INFO  ExportHelper.cs: 162 - Creating CMakeLists.txt at F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\CMakeLists.txt
2019-08-01 11:37:36,594 INFO  ExportHelper.cs: 166 - Creating joint names config at F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\config\joint_names_three in one 2.SLDASM.yaml
2019-08-01 11:37:36,594 INFO  ExportHelper.cs: 170 - Creating package.xml at F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\package.xml
2019-08-01 11:37:36,594 INFO  PackageXMLWriter.cs: 21 - Creating package.xml at F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\package.xml
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 177 - Creating RVIZ launch file in F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\launch\
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 182 - Creating Gazebo launch file in F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\launch\
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 187 - Saving existing STL preferences
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 451 - Saving users preferences
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 190 - Modifying STL preferences
2019-08-01 11:37:36,610 INFO  ExportHelper.cs: 465 - Setting STL preferences
2019-08-01 11:37:36,641 INFO  ExportHelper.cs: 196 - Found 0 hidden components 
2019-08-01 11:37:36,641 INFO  ExportHelper.cs: 197 - Hiding all components
2019-08-01 11:37:37,350 INFO  ExportHelper.cs: 204 - Beginning individual files export
2019-08-01 11:37:37,352 INFO  ExportHelper.cs: 270 - Exporting link: base_link
2019-08-01 11:37:37,353 INFO  ExportHelper.cs: 272 - Link base_link has 1 children
2019-08-01 11:37:37,354 INFO  ExportHelper.cs: 270 - Exporting link: lowerplate
2019-08-01 11:37:37,355 INFO  ExportHelper.cs: 272 - Link lowerplate has 1 children
2019-08-01 11:37:37,356 INFO  ExportHelper.cs: 270 - Exporting link: lowerarm
2019-08-01 11:37:37,357 INFO  ExportHelper.cs: 272 - Link lowerarm has 1 children
2019-08-01 11:37:37,358 INFO  ExportHelper.cs: 270 - Exporting link: middlearm
2019-08-01 11:37:37,358 INFO  ExportHelper.cs: 272 - Link middlearm has 1 children
2019-08-01 11:37:37,359 INFO  ExportHelper.cs: 270 - Exporting link: upperarm
2019-08-01 11:37:37,360 INFO  ExportHelper.cs: 272 - Link upperarm has 1 children
2019-08-01 11:37:37,361 INFO  ExportHelper.cs: 270 - Exporting link: upperplate
2019-08-01 11:37:37,362 INFO  ExportHelper.cs: 272 - Link upperplate has 2 children
2019-08-01 11:37:37,363 INFO  ExportHelper.cs: 270 - Exporting link: leftknuckle
2019-08-01 11:37:37,366 INFO  ExportHelper.cs: 272 - Link leftknuckle has 1 children
2019-08-01 11:37:37,367 INFO  ExportHelper.cs: 270 - Exporting link: Lupperknuckle
2019-08-01 11:37:37,368 INFO  ExportHelper.cs: 272 - Link Lupperknuckle has 1 children
2019-08-01 11:37:37,369 INFO  ExportHelper.cs: 270 - Exporting link: Linnerknuckle
2019-08-01 11:37:37,370 INFO  ExportHelper.cs: 272 - Link Linnerknuckle has 0 children
2019-08-01 11:37:37,371 INFO  ExportHelper.cs: 318 - Linnerknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:37,373 INFO  ExportHelper.cs: 323 - Linnerknuckle: Reference geometry name 
2019-08-01 11:37:40,267 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\Linnerknuckle.STL
2019-08-01 11:37:40,908 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:40,908 INFO  ExportHelper.cs: 318 - Lupperknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:40,908 INFO  ExportHelper.cs: 323 - Lupperknuckle: Reference geometry name 
2019-08-01 11:37:41,224 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\Lupperknuckle.STL
2019-08-01 11:37:41,752 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:41,752 INFO  ExportHelper.cs: 318 - leftknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:41,752 INFO  ExportHelper.cs: 323 - leftknuckle: Reference geometry name 
2019-08-01 11:37:41,998 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\leftknuckle.STL
2019-08-01 11:37:42,437 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:42,441 INFO  ExportHelper.cs: 270 - Exporting link: rightknuckle
2019-08-01 11:37:42,442 INFO  ExportHelper.cs: 272 - Link rightknuckle has 1 children
2019-08-01 11:37:42,444 INFO  ExportHelper.cs: 270 - Exporting link: Rupperknuckle
2019-08-01 11:37:42,445 INFO  ExportHelper.cs: 272 - Link Rupperknuckle has 1 children
2019-08-01 11:37:42,446 INFO  ExportHelper.cs: 270 - Exporting link: Rinnerknuckle
2019-08-01 11:37:42,447 INFO  ExportHelper.cs: 272 - Link Rinnerknuckle has 0 children
2019-08-01 11:37:42,448 INFO  ExportHelper.cs: 318 - Rinnerknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:42,449 INFO  ExportHelper.cs: 323 - Rinnerknuckle: Reference geometry name 
2019-08-01 11:37:42,828 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\Rinnerknuckle.STL
2019-08-01 11:37:43,435 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:43,439 INFO  ExportHelper.cs: 318 - Rupperknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:43,440 INFO  ExportHelper.cs: 323 - Rupperknuckle: Reference geometry name 
2019-08-01 11:37:43,735 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\Rupperknuckle.STL
2019-08-01 11:37:44,256 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:44,263 INFO  ExportHelper.cs: 318 - rightknuckle: Exporting STL with coordinate frame 
2019-08-01 11:37:44,264 INFO  ExportHelper.cs: 323 - rightknuckle: Reference geometry name 
2019-08-01 11:37:44,527 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\rightknuckle.STL
2019-08-01 11:37:44,964 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:44,968 INFO  ExportHelper.cs: 318 - upperplate: Exporting STL with coordinate frame 
2019-08-01 11:37:44,969 INFO  ExportHelper.cs: 323 - upperplate: Reference geometry name 
2019-08-01 11:37:45,321 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\upperplate.STL
2019-08-01 11:37:46,025 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:46,029 INFO  ExportHelper.cs: 318 - upperarm: Exporting STL with coordinate frame 
2019-08-01 11:37:46,030 INFO  ExportHelper.cs: 323 - upperarm: Reference geometry name 
2019-08-01 11:37:46,380 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\upperarm.STL
2019-08-01 11:37:47,275 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:47,278 INFO  ExportHelper.cs: 318 - middlearm: Exporting STL with coordinate frame 
2019-08-01 11:37:47,279 INFO  ExportHelper.cs: 323 - middlearm: Reference geometry name 
2019-08-01 11:37:47,736 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\middlearm.STL
2019-08-01 11:37:48,768 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:48,783 INFO  ExportHelper.cs: 318 - lowerarm: Exporting STL with coordinate frame 
2019-08-01 11:37:48,783 INFO  ExportHelper.cs: 323 - lowerarm: Reference geometry name 
2019-08-01 11:37:49,234 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\lowerarm.STL
2019-08-01 11:37:50,247 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:50,250 INFO  ExportHelper.cs: 318 - lowerplate: Exporting STL with coordinate frame 
2019-08-01 11:37:50,251 INFO  ExportHelper.cs: 323 - lowerplate: Reference geometry name 
2019-08-01 11:37:50,533 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\lowerplate.STL
2019-08-01 11:37:51,099 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:51,114 INFO  ExportHelper.cs: 318 - base_link: Exporting STL with coordinate frame Origin_global
2019-08-01 11:37:51,114 INFO  ExportHelper.cs: 323 - base_link: Reference geometry name 
2019-08-01 11:37:51,332 INFO  ExportHelper.cs: 331 - Saving STL to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\meshes\base_link.STL
2019-08-01 11:37:51,658 INFO  ExportHelper.cs: 406 - Removing SW header in STL file
2019-08-01 11:37:51,674 INFO  ExportHelper.cs: 145 - Showing all components except previously hidden components
2019-08-01 11:38:05,627 INFO  ExportHelper.cs: 145 - Resetting STL preferences
2019-08-01 11:38:05,627 INFO  ExportHelper.cs: 479 - Returning STL preferences to user preferences
2019-08-01 11:38:05,627 INFO  ExportHelper.cs: 228 - Writing URDF file to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\urdf\three in one 2.SLDASM.urdf
2019-08-01 11:38:05,658 INFO  CSVImportExport.cs: 32 - Writing CSV file F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\urdf\three in one 2.SLDASM.csv
2019-08-01 11:38:05,674 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 ERROR CSVImportExport.cs: 132 - The following columns were not written to the CSV: Link.Joint.ChildLink.link,
2019-08-01 11:38:05,689 INFO  ExportHelper.cs: 234 - Copying log file
2019-08-01 11:38:05,705 INFO  ExportHelper.cs: 440 - Copying C:\Users\admin\sw2urdf_logs\sw2urdf.log to F:\_Getintopc.com_SolidWorks_2018_SP4.0_Full_Premium_x64_Multilingual\urdf\three in one 2.SLDASM\export.log
